Id;SegmentIndex;VideoName;VideoMode;QuestionIndex;ExperimentSecond;DevicePosition;DeviceRotation;CombinedEyeDirection;CombinedEyeOrigin;LeftEyeOpeness;LeftEyeOrigin;LeftEyeDirection;LeftEyePositionInSensorArea;LeftEyePupilSize;RightEyeOpeness;RightEyeOrigin;RightEyeDirection;RightEyePositionInSensorArea;RightEyePupilSize;
1;0;;;0;1.359;(-0.071, 1.260, 0.195);(356.886, 8.040, 359.362);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00;0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
1;0;;;0;1.384;(-0.071, 1.261, 0.195);(356.807, 8.094, 359.855);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00;0.11;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
1;0;;;0;1.408;(-0.070, 1.262, 0.193);(356.766, 8.072, 0.596);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00;0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
1;0;;;0;1.433;(-0.070, 1.265, 0.191);(355.995, 8.200, 1.326);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00;0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
1;0;;;0;1.457;(-0.070, 1.268, 0.189);(355.155, 8.333, 2.041);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00;0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
1;0;;;0;1.481;(-0.069, 1.272, 0.187);(354.192, 8.401, 2.733);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00;0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
1;0;;;0;1.505;(-0.069, 1.278, 0.184);(352.627, 8.680, 3.678);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00;0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
1;0;;;0;1.530;(-0.070, 1.281, 0.181);(351.539, 9.035, 4.058);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00;0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
1;0;;;0;1.554;(-0.071, 1.283, 0.177);(350.696, 9.652, 4.142);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00;0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
1;0;;;0;1.579;(-0.071, 1.284, 0.173);(349.982, 10.205, 4.022);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00;0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
